"Handle","Command","Title","Body HTML","Vendor","Type","Tags","Published","Published Scope","Image Src","Variant SKU","Variant Price","Variant Inventory Tracker","Option1 Name","Option1 Value"
"regina-storage-ts,-fs-wenge-bedroom-set","UPDATE","Regina Storage Ts, Fs Wenge Bedroom Set","The Contemporary Bedroom  Furniture Set by Dupen offers another fine; European and modern style. This set is available in  wenge color. Bed offers contemporary design; stylish look and comfort. The lift top storage bed provides an additional storing space for your bedroom things. This bedroom set will look adorable in your room. Dupen Spain.  *Storage platform of this bed needs professional assembling!!!   Features:  *Leather Headboard *Storage Platform","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Juvenile_Twin-Size-Juvenile-Bedrooms_Regina-Storage-TS-FS-Wenge-Bedroom.jpg","p9899-i22407+i22408+i22409","1899.99","shopify","Size","King"
"regina-storage-ts,-fs-wenge-bedroom-set","UPDATE","Regina Storage Ts, Fs Wenge Bedroom Set","The Contemporary Bedroom  Furniture Set by Dupen offers another fine; European and modern style. This set is available in  wenge color. Bed offers contemporary design; stylish look and comfort. The lift top storage bed provides an additional storing space for your bedroom things. This bedroom set will look adorable in your room. Dupen Spain.  *Storage platform of this bed needs professional assembling!!!   Features:  *Leather Headboard *Storage Platform","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Juvenile_Twin-Size-Juvenile-Bedrooms_Regina-Storage-TS-FS-Wenge-Bedroom.jpg","p9899-i22407+i22408+i22409","1899.99","shopify","Size","Queen"
"dafne-double-dresser-/-chest-set","UPDATE","Dafne Double Dresser / Chest Set","Affordable shiny white Dafne Double Dresser / Chest.  Soft close drawer. Modern chrome handles.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Dafne-Dresser.gif","p10924-i25675","1399.99","shopify","Size","King"
"dafne-double-dresser-/-chest-set","UPDATE","Dafne Double Dresser / Chest Set","Affordable shiny white Dafne Double Dresser / Chest.  Soft close drawer. Modern chrome handles.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Dafne-Dresser.gif","p10924-i25675","1399.99","shopify","Size","Queen"
"dama-bianca-night-stand-set","UPDATE","Dama Bianca Night Stand Set","Elegant form and functionality compromise. High gloss lacquered finish.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands__1.jpg","p10945-i25735","899.99","shopify","",""
"dama-bianca-single-dresser-set","UPDATE","Dama Bianca Single Dresser Set","Beautiful minimalist design. High Gloss Finish. Best addition to any white bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Dama-Bianca-Single-Dresser.gif","p10946-i25736","2099.99","shopify","Size","King"
"dama-bianca-single-dresser-set","UPDATE","Dama Bianca Single Dresser Set","Beautiful minimalist design. High Gloss Finish. Best addition to any white bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Dama-Bianca-Single-Dresser.gif","p10946-i25736","2099.99","shopify","Size","Queen"
"cordoba-chest-and-mirror-set","UPDATE","Cordoba Chest And Mirror Set","Exclusive White Collection Cordoba will add to any bedroom clean and minimalistic look.   All drawers are equipped with self closing  FINISHES: WHITE HIGH GLOSS / NATURAL OAK WHITE DECAPÉ","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Cordoba-DresserChest.gif","p10963-i25999","2699.99","shopify","Size","King"
"cordoba-chest-and-mirror-set","UPDATE","Cordoba Chest And Mirror Set","Exclusive White Collection Cordoba will add to any bedroom clean and minimalistic look.   All drawers are equipped with self closing  FINISHES: WHITE HIGH GLOSS / NATURAL OAK WHITE DECAPÉ","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Cordoba-DresserChest.gif","p10963-i25999","2699.99","shopify","Size","Queen"
"luxury-night-stand-set","UPDATE","Luxury Night Stand Set","Perfect addition to any white or wedge bedroom : modern 2 drawer night table.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Luxury-Night-Stand.gif","p11001-i26082","399.99","shopify","",""
"marina-dresser/chest-set","UPDATE","Marina Dresser/chest Set","Premium Marina Collection from Spain will add new look to any interior. Combination Cuerda + Pierda matt lacquer finish.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Marina-Dresser.jpg","p11062-i26185+i26186+i26187","5299.99","shopify","",""
"ambra-dresser-set","UPDATE","Ambra Dresser Set","Shining surfaces and harmonious contrasts between the chiaroscuro of the birch and the depth of Black Nickel details are the leitmotif of Ambra collection.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Ambra-Dresser.jpg","p11065-i26190","1399.99","shopify","Size","King"
"ambra-dresser-set","UPDATE","Ambra Dresser Set","Shining surfaces and harmonious contrasts between the chiaroscuro of the birch and the depth of Black Nickel details are the leitmotif of Ambra collection.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Ambra-Dresser.jpg","p11065-i26190","1399.99","shopify","Size","Queen"
"barcelona-dresser/chest-set","UPDATE","Barcelona Dresser/chest Set","Beautiful chocolate cases from Barcelona Collection. Elegant high gloss finish.  FINISH: CHOCOLATE WITH ARENA HIGH GLOSS","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Barcelona-DresserChest.jpg","p10917-i25656+i25657+i25658","6499.99","shopify","",""
"cadiz-dresser/chest-set","UPDATE","Cadiz Dresser/chest Set","Elegnant addition to any modern beige or wood color bedroom. Stylish shiny chrome handle.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Cadiz-DresserChest.gif","p10919-i25660+i25661+i25662","5799.99","shopify","",""
"dafne-night-stand-white-set","UPDATE","Dafne Night Stand White Set","Beautiful Dafne N/S  in high gloss finish with chrome handles.  Soft close drawer.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Dafne-Night-Stand-White.gif","p10923-i25674","499.99","shopify","",""
"c-137-dresser-set","UPDATE","C 137 Dresser Set","Finish : White High Gloss Dresser with Soft closing drawers","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_C-137-Dresser.gif","p10930-i25687","1199.99","shopify","Size","King"
"c-137-dresser-set","UPDATE","C 137 Dresser Set","Finish : White High Gloss Dresser with Soft closing drawers","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_C-137-Dresser.gif","p10930-i25687","1199.99","shopify","Size","Queen"
"luxury-4-door-wardrobe-set","UPDATE","Luxury 4 Door Wardrobe Set","4 Door Walnut Luxury Wardrobe is a elegant and useful addition to any walnut bedroom .  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Luxury-4-Door-Wardrobe.gif","p10427-i24002","1399.99","shopify","",""
"oxford-4-door-wardrobe-set","UPDATE","Oxford 4 Door Wardrobe Set","Simply designed Oxford 4 Door Wardrobe fits well with both classical and traditional interior designs. Inside : 4 x shelf and 1 x coat hanger  4 Door wardrobe : no light for stock option.","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Oxford-4-Door-Wardrobe.gif","p10430-i23978","1199.99","shopify","",""
"regina-bedroom-with--storage--bed-set","UPDATE","Regina Bedroom With Storage Bed Set","The Contemporary Bedroom Furniture Set by Dupen offers another fine; European and modern style. This set is available in wenge color. Bed offers contemporary design; stylish look and comfort. The lift top storage bed provides an additional storing space for your bedroom things. This bedroom set will look adorable in your room. Dupen Spain.  Storage platform of this bed needs professional assembling!!!   Features:  *Eco Leather Headboard *Storage Platform ","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Modern-Bedrooms_Regina-Storage-Bedroom-Wenge.jpg","p9978-i22825+i22826+i22827","1899.99","shopify","Size","King"
"regina-bedroom-with--storage--bed-set","UPDATE","Regina Bedroom With Storage Bed Set","The Contemporary Bedroom Furniture Set by Dupen offers another fine; European and modern style. This set is available in wenge color. Bed offers contemporary design; stylish look and comfort. The lift top storage bed provides an additional storing space for your bedroom things. This bedroom set will look adorable in your room. Dupen Spain.  Storage platform of this bed needs professional assembling!!!   Features:  *Eco Leather Headboard *Storage Platform ","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Modern-Bedrooms_Regina-Storage-Bedroom-Wenge.jpg","p9978-i22820+i22825+i22826+i22827","3499.99","shopify","Size","Queen"
"velvet-night-stand-set","UPDATE","Velvet Night Stand Set","Functional addition to any white bedroom. 2 drawer and gap  night table in matt / high gloss finish.  Finishes: Beige 162 MATT carcas / Fronts 262 High Gloss /handle Anilla Gold","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Velvet-Night-stand.gif","p11023-i26107","1199.99","shopify","",""
"velvet-chest/dresser-set","UPDATE","Velvet Chest/dresser Set","Beautiful addition to any modern bedroom. Matt and high gloss finish.  Finishes: Beige 162 MATT carcas / Fronts 262 High Gloss /handle Anilla Gold  Mirror: 262 High Gloss","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Velvet-ChestDresser.jpg","p11024-i26109","2699.99","shopify","Size","King"
"velvet-chest/dresser-set","UPDATE","Velvet Chest/dresser Set","Beautiful addition to any modern bedroom. Matt and high gloss finish.  Finishes: Beige 162 MATT carcas / Fronts 262 High Gloss /handle Anilla Gold  Mirror: 262 High Gloss","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Velvet-ChestDresser.jpg","p11024-i26109","2699.99","shopify","Size","Queen"
"new-star-dresser/chest-set","UPDATE","New Star Dresser/chest Set","Contemporary design of New Star Collection. Soft closing drawers mechanism. Color Finish: Brushed Burnt Oak","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_New-Star-DresserChest.jpg","p11025-i26111+i26112","2999.99","shopify","",""
"new-star-night-stand-set","UPDATE","New Star Night Stand Set","Contemporary design of New Star Collection. Soft closing drawers mechanism. Color Finish: Brushed Burnt Oak","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_New-Star-Night-Stand.jpg","p11026-i26113","699.99","shopify","",""
"oxford-night-stand-set","UPDATE","Oxford Night Stand Set","Simply designed modern Oxford fits in well with both classical and traditional interior designs. High Gloss finish.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Oxford-Night-Stand.jpg","p11027-i26114","399.99","shopify","",""
"oxford-dresser-set","UPDATE","Oxford Dresser Set","Simply designed modern Oxford fits in well with both classical and traditional interior designs. High Gloss finish.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Oxford-Dresser.jpg","p11028-i26115","1199.99","shopify","Size","King"
"oxford-dresser-set","UPDATE","Oxford Dresser Set","Simply designed modern Oxford fits in well with both classical and traditional interior designs. High Gloss finish.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Oxford-Dresser.jpg","p11028-i26115","1199.99","shopify","Size","Queen"
"luxury-dresser/chest-set","UPDATE","Luxury Dresser/chest Set","Elegant addition to any white bedroom.  ","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Luxury-Dresser.jpg","p11031-i26124+i26125","2499.99","shopify","",""
"aida-white-silver-night-stand-set","UPDATE","Aida White-silver Night Stand Set","Classic style elegant night table in white-silver tone.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Aida-White-Silver-Night-Stand.jpg","p11032-i26126","399.99","shopify","",""
"aida-white-silver-dresser-set","UPDATE","Aida White Silver Dresser Set","Classic style Aida Dresser will look beautiful in any white design.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Aida-White-Silver-Dresser.jpg","p11033-i26147","799.99","shopify","Size","King"
"aida-white-silver-dresser-set","UPDATE","Aida White Silver Dresser Set","Classic style Aida Dresser will look beautiful in any white design.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Aida-White-Silver-Dresser.jpg","p11033-i26147","799.99","shopify","Size","Queen"
"storm-night-stand-set","UPDATE","Storm Night Stand Set","Contemporary dynamic design will add new look to any bedroom.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Storm-Night-stand.jpg","p11034-i26130","399.99","shopify","",""
"storm-chest/dresser-set","UPDATE","Storm Chest/dresser Set","Contemporary dynamic design will add new look to any bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Storm-ChestDresser.jpg","p11035-i26131","899.99","shopify","Size","King"
"storm-chest/dresser-set","UPDATE","Storm Chest/dresser Set","Contemporary dynamic design will add new look to any bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Storm-ChestDresser.jpg","p11035-i26131","899.99","shopify","Size","Queen"
"regina-night-stand-set","UPDATE","Regina Night Stand Set","Elegant simple night table will fit perfectly in any bedroom modern or classic style.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Regina-Night-stand.jpg","p11036-i26133","499.99","shopify","",""
"regina-dresser-set","UPDATE","Regina Dresser Set","The Contemporary Dresser in Wenge by Dupen offers another fine; European; and modern style.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Regina-Dresser.jpg","p11037-i26134","999.99","shopify","Size","King"
"regina-dresser-set","UPDATE","Regina Dresser Set","The Contemporary Dresser in Wenge by Dupen offers another fine; European; and modern style.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Regina-Dresser.jpg","p11037-i26134","999.99","shopify","Size","Queen"
"aida-black-gold-night-stand-set","UPDATE","Aida Black-gold Night Stand Set","Aida black-gold night table will add to any bedroom taste of rich and luxury.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Aida-Black-Gold-Night-Stand.gif","p11038-i26135","399.99","shopify","",""
"platinum-dresser/chest-set","UPDATE","Platinum Dresser/chest Set","Finish : High gloss lacquered finish","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Platinum-DresserChest.gif","p11040-i26139+i26140+i26141","3399.99","shopify","",""
"palma-night-stand-set","UPDATE","Palma Night Stand Set","Natural Walnut and High Gloss Dark Grey colors combination will give fresh Update your bedroom.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Palma-Night-Stand.gif","p11041-i26144","899.99","shopify","",""
"leonardo-night-stand-set","UPDATE","Leonardo Night Stand Set","Luxurious Leonardo style made in Italy; this night table will add new look to any bedroom.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Leonardo-Night-Stand.gif","p11043-i26148","599.99","shopify","",""
"leonardo-double-dresser-set","UPDATE","Leonardo Double Dresser Set","Classic style leonardo Dresser will add new look to any bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Leonardo-Double-Dresser.gif","p11044-i26149","1499.99","shopify","Size","King"
"leonardo-double-dresser-set","UPDATE","Leonardo Double Dresser Set","Classic style leonardo Dresser will add new look to any bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Leonardo-Double-Dresser.gif","p11044-i26149","1499.99","shopify","Size","Queen"
"platinum-night-stand-set","UPDATE","Platinum Night Stand Set","Elegant Platinum Night Table will add modern look to any bedroom.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Platinum-Night-Stand.gif","p11045-i26150","599.99","shopify","",""
"nostalgia-dresser-set","UPDATE","Nostalgia Dresser Set","Classy style Nostalgia dresser - perfect addition to any walnut bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Nostalgia-Dresser.jpg","p11057-i26173","1299.99","shopify","Size","King"
"nostalgia-dresser-set","UPDATE","Nostalgia Dresser Set","Classy style Nostalgia dresser - perfect addition to any walnut bedroom.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Nostalgia-Dresser.jpg","p11057-i26173","1299.99","shopify","Size","Queen"
"granada-dresser/chest-set","UPDATE","Granada Dresser/chest Set","Luxury addition to any modern white bedroom. High gloss finish. Floor mirror will fit well in hallway.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_.jpg","p11059-i26176+i26177+i26178","5299.99","shopify","",""
"marbella-dresser/chest-set","UPDATE","Marbella Dresser/chest Set","Contemporary Black Cases from Marbella will add luxury look to any interior.  Finishes: BLACK HIGH GLOSS / HIGH GLOSS NATURAL EBONY WOOD VENEER","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Marbella-DresserChest.jpg","p11060-i26179+i26180+i26181","6099.99","shopify","",""
"sara-dresser/chest-set","UPDATE","Sara Dresser/chest Set","Functional Sara Cases will add new look to any bedroom.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Sara-DresserChest.jpg","p11061-i26182+i26183+i26184","5899.99","shopify","",""
"marina-night-stand-set","UPDATE","Marina Night Stand Set","Elegant 2 drawer nightstand will add modern look to any bedroom.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Marina-Night-Stand.jpg","p11063-i26188","599.99","shopify","",""
"ambra-night-stand-set","UPDATE","Ambra Night Stand Set","Shining surfaces and harmonious contrasts between the chiaroscuro of the birch and the depth of Black Nickel details are the leitmotif of Ambra collection.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Ambra-Night-Stand.jpg","p11066-i26192","499.99","shopify","",""
"treviso-dresser/chest-set","UPDATE","Treviso Dresser/chest Set","Premium modern style white-grey cases from Treviso collection.  *Soft close mechanism. *Shiny chrome handles Made in Italy.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests-of-Drawers_Traviso.gif","p10905-i25629+i25630","2299.99","shopify","",""
"adagio-dresser-/-chest-set","UPDATE","Adagio Dresser / Chest Set","Stylish contemporary Adagio 3 Drawer Dresser and Chest. Beautiful addition to any bright bedroom.  *Color: Ivory *Finish: High gloss *Soft closing mechanism","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Adagio-Dresser-Chest.gif","p10909-i25633","1599.99","shopify","Size","King"
"adagio-dresser-/-chest-set","UPDATE","Adagio Dresser / Chest Set","Stylish contemporary Adagio 3 Drawer Dresser and Chest. Beautiful addition to any bright bedroom.  *Color: Ivory *Finish: High gloss *Soft closing mechanism","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Adagio-Dresser-Chest.gif","p10909-i25633","1599.99","shopify","Size","Queen"
"altea-night-stand-set","UPDATE","Altea Night Stand Set","Contemporary Night tables “Altea” in high gloss finish; with 12 mm top and bottom panels. Unique curved drawer fronts 35 mm  thick. Fancy ‘ Cross chain’ in brown contrasting finish  and new  hard leather “Cuoio” handles with visible stitching. Drawer insides in ‘fabric looking’ material. Soft closing mechanism.  ","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Altea-Night-Stand.jpg","p10910-i25635","799.99","shopify","",""
"altea-dresser-/-chest-set","UPDATE","Altea Dresser / Chest Set","Luxurious Dresser & Chest “Altea” in high gloss finish; with 12 mm top and bottom panels. Curved drawer fronts 35 mm  thick. ‘ Cross chain’ in brown contrasting finish with fancy hard leather “Cuoio” handles with visible stitching. Drawer insides in ‘fabric looking’ material. Soft closing mechanism.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Altea-Dresser-Chest.gif","p10911-i25636","2599.99","shopify","Size","King"
"altea-dresser-/-chest-set","UPDATE","Altea Dresser / Chest Set","Luxurious Dresser & Chest “Altea” in high gloss finish; with 12 mm top and bottom panels. Curved drawer fronts 35 mm  thick. ‘ Cross chain’ in brown contrasting finish with fancy hard leather “Cuoio” handles with visible stitching. Drawer insides in ‘fabric looking’ material. Soft closing mechanism.","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Altea-Dresser-Chest.gif","p10911-i25636","2599.99","shopify","Size","Queen"
"anna-dresser/chest-set","UPDATE","Anna Dresser/chest Set","Beautiful addition to any white or beige bedroom as a Single or Double Dresser and Chest.   Finish: Matt White and Natural Oak","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Anna-DresserChest.gif","p10913-i25643+i25644+i25645","5599.99","shopify","",""
"barcelona-night-stand-set","UPDATE","Barcelona Night Stand Set","Stylish high gloss finish barcelona Nightstand. Pretty addition to any modern bedroom.  Finish: CHOCOLATE WITH ARENA HIGH GLOSS","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Barcelona-Night-Stand.gif","p10918-i25659","799.99","shopify","",""
"cadiz-night-stand-set","UPDATE","Cadiz Night Stand Set","Premium 1 drawer night stand in natural wood / light color with modern shiny chrome handle.","ESF","nightstand sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Nightstands_Cadiz-Night-Stand.gif","p10920-i25663+i25664","1199.99","shopify","",""
"carmen-dresser/chest-set","UPDATE","Carmen Dresser/chest Set","Exclusive modern cases from Carmen Collection. Beautiful addition for any walnut bedroom.  High gloss finish fronts; mat sides and top.","ESF","dresser-chest sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Carmen-DresserChest.jpg","p10921-i25670+i25671+i25672","5499.99","shopify","",""
"aida-white/silver-4-door-wardrobe-set","UPDATE","Aida White/silver 4 Door Wardrobe Set","Classic Style 4 Door White/Silver Aida Wardrobe.  2 Wooden + 2 Mirror Door.  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Aida-WhiteSilver-4-Door-Wardrobe.jpg","p10413-i23964","1799.99","shopify","",""
"carmen-dresser-set","UPDATE","Carmen Dresser Set","Elegant high gloss front / matt carcas finish Carmen Dressers will be beautiful addition to any white bedroom.  Finish: Front High Gloss Finish White 220; Carcass: 120 White Matt","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Carmen-Dresser.jpg","p10925-i25677","1899.99","shopify","Size","King"
"carmen-dresser-set","UPDATE","Carmen Dresser Set","Elegant high gloss front / matt carcas finish Carmen Dressers will be beautiful addition to any white bedroom.  Finish: Front High Gloss Finish White 220; Carcass: 120 White Matt","ESF","bedroom sets","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Dressers-and-Chests_Carmen-Dresser.jpg","p10925-i25677","1899.99","shopify","Size","Queen"
"aida-ivory-2-door-wardrobe-set","UPDATE","Aida Ivory 2 Door Wardrobe Set","Classic Style 2 Door Ivory Aida Wardrobe.  Inside : 1 x shelf and 1 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Aida-Ivory-2-Door-Wardrobe.gif","p10414-i23996","899.99","shopify","",""
"aida-ivory-4-door-wardrobe-set","UPDATE","Aida Ivory 4 Door Wardrobe Set","Classic Style 4 Door Aida Ivory Wardrobe.  2 Wooden + 2 Mirror Door.  Inside : 2 x shelf and 2 x coat hanger","ESF","wardrobes","ESF2020","FALSE","web","http://www.esfwholesalefurniture.com/images/product/fullsize/Bedroom-Furniture_Wardrobes_Aida-Ivory-4-Door-Wardrobe.gif","p10415-i23997","1799.99","shopify","",""
